level,taste,service,environment,location,comment_num,name,food_type,avg_cost,url
准四星商户,7.2,7.2,7.2,新洲,10,蜜茶,饮品店,0,http://www.dianping.com/shop/97225445
准四星商户,7.2,7.2,7.2,新洲,139,印象烧烤(新洲店),烧烤,￥62,http://www.dianping.com/shop/19344467
准四星商户,7.2,7.2,7.2,新洲,1,一心優果,面包甜点,0,http://www.dianping.com/shop/68175258
准四星商户,7.2,7.2,7.2,新洲,1,合味园,小吃快餐,0,http://www.dianping.com/shop/110375083
准四星商户,7.2,7.2,7.2,新洲,1,坤雨养生粥,小吃快餐,0,http://www.dianping.com/shop/101895494
准四星商户,7.2,7.2,7.2,新洲,1,大唐四喜寿司,日本菜,0,http://www.dianping.com/shop/79721685
准四星商户,7.2,7.2,7.2,新洲,1,忆味点心,小吃快餐,0,http://www.dianping.com/shop/120160585
准四星商户,7.2,7.2,7.2,新洲,1,新辉发汤粉店,粥粉面,0,http://www.dianping.com/shop/63740656
准四星商户,7.2,7.2,7.2,新洲,1,東興顺,粤菜,0,http://www.dianping.com/shop/110848511
准四星商户,7.2,7.2,7.2,新洲,1,百味生活馆(塘朗店),小吃快餐,0,http://www.dianping.com/shop/96713646
准四星商户,7.2,7.2,7.2,新洲,1,聪仔小龙虾大闸蟹,江河湖海鲜,0,http://www.dianping.com/shop/97180371
准四星商户,7.2,7.2,7.2,新洲,2,姜辣先森,其他美食,0,http://www.dianping.com/shop/90092488
准四星商户,7.2,7.2,7.2,新洲,4,手感烘焙,面包甜点,0,http://www.dianping.com/shop/97174697
准四星商户,7.2,7.2,7.2,新洲,5,千里香馄炖王,小吃快餐,0,http://www.dianping.com/shop/96743959
准四星商户,7.2,7.2,7.2,新洲,7,醉厨小馆,小吃快餐,￥60,http://www.dianping.com/shop/59176922
准四星商户,7.2,7.2,7.2,景田,1,上品饺子,小吃快餐,0,http://www.dianping.com/shop/110797470
准四星商户,7.2,7.2,7.2,景田,1,余家烧鹅,其他美食,0,http://www.dianping.com/shop/66608377
准四星商户,7.2,7.2,7.2,景田,1,景诚园市场,水果生鲜,0,http://www.dianping.com/shop/16924329
准四星商户,7.2,7.2,7.2,景田,1,港岛记(景田店),小吃快餐,0,http://www.dianping.com/shop/114559829
准四星商户,7.2,7.2,7.2,景田,1,钱大妈(侨福大厦店),其他美食,0,http://www.dianping.com/shop/102730686
准四星商户,7.2,7.2,7.2,景田,2,寻味渝小面,粥粉面,0,http://www.dianping.com/shop/101964040
准四星商户,7.2,7.2,7.2,景田,2,小师妹便当(景田店),小吃快餐,0,http://www.dianping.com/shop/121871455
准四星商户,7.2,7.2,7.2,景田,2,拓优轻食(景田店),西餐,0,http://www.dianping.com/shop/92954919
准四星商户,7.2,7.2,7.2,景田,2,潮汕特色卤水店(景田分店),小吃快餐,0,http://www.dianping.com/shop/97504188
准四星商户,7.2,7.2,7.2,景田,3,俏加加八宝粥,小吃快餐,0,http://www.dianping.com/shop/102481991
准四星商户,7.2,7.2,7.2,景田,3,嘟嘟古方冒菜,小吃快餐,0,http://www.dianping.com/shop/32314772
准四星商户,7.2,7.2,7.2,景田,3,皇廷旺角面点,粥粉面,0,http://www.dianping.com/shop/98711750
准四星商户,7.2,7.2,7.2,景田,4,沁园汤包,小吃快餐,0,http://www.dianping.com/shop/98895660
准四星商户,7.2,7.2,7.2,景田,50,吴记麻辣烫(景田市场店),小吃快餐,0,http://www.dianping.com/shop/96538057
准四星商户,7.2,7.2,7.2,景田,9,百果园(景田南路店),水果生鲜,￥30,http://www.dianping.com/shop/67944352
准四星商户,7.2,7.2,7.2,梅林,11,五饼二鱼烘培店,面包甜点,0,http://www.dianping.com/shop/92844496
准四星商户,7.2,7.2,7.2,梅林,11,卤千岁酱牛肉,小吃快餐,0,http://www.dianping.com/shop/103596887
准四星商户,7.2,7.2,7.2,梅林,11,茶韵(下梅林店),饮品店,0,http://www.dianping.com/shop/93389141
准四星商户,7.2,7.2,7.2,梅林,12,茶颜观色,饮品店,￥36,http://www.dianping.com/shop/102137189
准四星商户,7.2,7.2,7.2,梅林,14,JK KOKO(卓越城店),饮品店,￥17,http://www.dianping.com/shop/69885574
准四星商户,7.2,7.2,7.2,梅林,18,补滋林炖品,小吃快餐,0,http://www.dianping.com/shop/104873354
准四星商户,7.2,7.2,7.2,梅林,1,三和生滋补,小吃快餐,0,http://www.dianping.com/shop/68505034
准四星商户,7.2,7.2,7.2,梅林,1,三昧真火烧烤(梅林店),烧烤,0,http://www.dianping.com/shop/108288331
准四星商户,7.2,7.2,7.2,梅林,1,六味喜黄焖鸡米饭(黄氏木桶饭),小吃快餐,0,http://www.dianping.com/shop/69078695
准四星商户,7.2,7.2,7.2,梅林,1,兰州拉面(下梅林店),粥粉面,0,http://www.dianping.com/shop/111263475
准四星商户,7.2,7.2,7.2,梅林,1,妈妈牌靓汤饭(梅林店),小吃快餐,0,http://www.dianping.com/shop/124237093
准四星商户,7.2,7.2,7.2,梅林,1,宅小叽锡纸烧肉饭,小吃快餐,0,http://www.dianping.com/shop/123669256
准四星商户,7.2,7.2,7.2,梅林,1,小二黑手作工坊,面包甜点,0,http://www.dianping.com/shop/110840618
准四星商户,7.2,7.2,7.2,梅林,1,恩典榴莲披萨(梅林店),西餐,0,http://www.dianping.com/shop/123932637
准四星商户,7.2,7.2,7.2,梅林,1,找北烧烤酒馆(梅林店),烧烤,0,http://www.dianping.com/shop/123158363
准四星商户,7.2,7.2,7.2,梅林,1,晨光鲜奶,面包甜点,0,http://www.dianping.com/shop/103676368
准四星商户,7.2,7.2,7.2,梅林,1,正丛小吃店,小吃快餐,0,http://www.dianping.com/shop/100720829
准四星商户,7.2,7.2,7.2,梅林,1,永恒食汇,小吃快餐,0,http://www.dianping.com/shop/96203117
准四星商户,7.2,7.2,7.2,梅林,1,沙县小吃(下梅林村店),小吃快餐,0,http://www.dianping.com/shop/93480188
准四星商户,7.2,7.2,7.2,梅林,1,湘赣小炒·黄焖鸡米饭,小吃快餐,0,http://www.dianping.com/shop/102113896
准四星商户,7.2,7.2,7.2,梅林,1,潮汕特色小吃,小吃快餐,0,http://www.dianping.com/shop/93339869
准四星商户,7.2,7.2,7.2,梅林,1,特色品种专卖区,小吃快餐,0,http://www.dianping.com/shop/105620949
准四星商户,7.2,7.2,7.2,梅林,1,王有义酱香鸡鸭(上梅林店),小吃快餐,0,http://www.dianping.com/shop/113181585
准四星商户,7.2,7.2,7.2,梅林,1,老地方烧烤,烧烤,0,http://www.dianping.com/shop/98514762
准四星商户,7.2,7.2,7.2,梅林,1,补滋味,小吃快餐,0,http://www.dianping.com/shop/106217169
准四星商户,7.2,7.2,7.2,梅林,1,金梅都小吃店,小吃快餐,0,http://www.dianping.com/shop/69487068
准四星商户,7.2,7.2,7.2,梅林,1,金鸿昌烧腊(福田店),粤菜,0,http://www.dianping.com/shop/112616137
准四星商户,7.2,7.2,7.2,梅林,1,雷州羊肉火锅蒸气海鲜火锅,火锅,0,http://www.dianping.com/shop/101595326
准四星商户,7.2,7.2,7.2,梅林,1,香源快餐,小吃快餐,0,http://www.dianping.com/shop/105007836
准四星商户,7.2,7.2,7.2,梅林,1,龙记烧烤,烧烤,0,http://www.dianping.com/shop/45353877
准四星商户,7.2,7.2,7.2,梅林,2,光头粉店,粥粉面,0,http://www.dianping.com/shop/124753926
准四星商户,7.2,7.2,7.2,梅林,2,兴粮品,小吃快餐,0,http://www.dianping.com/shop/125052087
准四星商户,7.2,7.2,7.2,梅林,2,启顺韩式铁板烧,日本菜,0,http://www.dianping.com/shop/67153568
准四星商户,7.2,7.2,7.2,梅林,2,周记澄海狮头鹅,小吃快餐,0,http://www.dianping.com/shop/96419717
准四星商户,7.2,7.2,7.2,梅林,2,姑奶奶超市,其他美食,0,http://www.dianping.com/shop/57013069
准四星商户,7.2,7.2,7.2,梅林,2,小辣椒,湘菜,0,http://www.dianping.com/shop/121543284
准四星商户,7.2,7.2,7.2,梅林,2,李湘普宁肠粉王,小吃快餐,0,http://www.dianping.com/shop/81893042
准四星商户,7.2,7.2,7.2,梅林,2,楼兰蛋糕(雕塑家园配送店),面包甜点,0,http://www.dianping.com/shop/27339153
准四星商户,7.2,7.2,7.2,梅林,2,潮粤茶餐厅(梅林店),茶餐厅,0,http://www.dianping.com/shop/67578531
准四星商户,7.2,7.2,7.2,梅林,2,盛潮行大闸蟹(福田店),江河湖海鲜,0,http://www.dianping.com/shop/96636257
准四星商户,7.2,7.2,7.2,梅林,2,管饱水果铺,饮品店,0,http://www.dianping.com/shop/95388283
准四星商户,7.2,7.2,7.2,梅林,2,老四川石锅鱼,川菜,0,http://www.dianping.com/shop/67954139
准四星商户,7.2,7.2,7.2,梅林,2,舒客烘焙生活馆,面包甜点,0,http://www.dianping.com/shop/66961555
准四星商户,7.2,7.2,7.2,梅林,2,营养加油站,其他美食,0,http://www.dianping.com/shop/10620708
准四星商户,7.2,7.2,7.2,梅林,34,杨国福麻辣烫(上梅林店),小吃快餐,￥22,http://www.dianping.com/shop/91037614
准四星商户,7.2,7.2,7.2,梅林,3,不鹅人·金牌卤鹅饭(卓悦汇永辉超市店),小吃快餐,0,http://www.dianping.com/shop/121881957
准四星商户,7.2,7.2,7.2,梅林,3,新旺角,粤菜,￥81,http://www.dianping.com/shop/4127158
准四星商户,7.2,7.2,7.2,梅林,3,正味鸭脖,小吃快餐,￥15,http://www.dianping.com/shop/57910238
准四星商户,7.2,7.2,7.2,梅林,3,陈记三及第(梅华店),小吃快餐,￥16,http://www.dianping.com/shop/50549674
准四星商户,7.2,7.2,7.2,梅林,3,颐品轩私房菜,粤菜,￥92,http://www.dianping.com/shop/77352096
准四星商户,7.2,7.2,7.2,梅林,4,老台门,小吃快餐,0,http://www.dianping.com/shop/8963404
准四星商户,7.2,7.2,7.2,梅林,4,鑫兴川粤饭店,小吃快餐,0,http://www.dianping.com/shop/4589908
准四星商户,7.2,7.2,7.2,梅林,4,黄焖鸡米饭(梅林天虹店),小吃快餐,￥20,http://www.dianping.com/shop/23063244
准四星商户,7.2,7.2,7.2,梅林,5,原味沙县小吃,小吃快餐,￥15,http://www.dianping.com/shop/58731668
准四星商户,7.2,7.2,7.2,梅林,7,享鲜,饮品店,0,http://www.dianping.com/shop/67463449
准四星商户,7.2,7.2,7.2,梅林,7,润发缘台湾铁板烧自选快餐,小吃快餐,0,http://www.dianping.com/shop/98452760
准四星商户,7.2,7.2,7.2,梅林,87,吃啥子重庆老火锅,火锅,￥80,http://www.dianping.com/shop/19794793
准四星商户,7.2,7.2,7.2,梅林,8,小天鹅港式煲仔饭店,小吃快餐,￥20,http://www.dianping.com/shop/66387407
准四星商户,7.2,7.2,7.2,梅林,8,强记捆粄,小吃快餐,0,http://www.dianping.com/shop/93463268
准四星商户,7.2,7.2,7.2,梅林,8,韬乐园,小吃快餐,0,http://www.dianping.com/shop/92164451
准四星商户,7.2,7.2,7.2,沙头,10,画生活炒饭小姐(上沙店),小吃快餐,0,http://www.dianping.com/shop/96589567
准四星商户,7.2,7.2,7.2,沙头,1,3点半,其他美食,0,http://www.dianping.com/shop/96320382
准四星商户,7.2,7.2,7.2,沙头,1,D·依美蛋糕店,面包甜点,0,http://www.dianping.com/shop/125795356
准四星商户,7.2,7.2,7.2,沙头,1,一品鲜汤粉王,小吃快餐,￥18,http://www.dianping.com/shop/20757554
准四星商户,7.2,7.2,7.2,沙头,1,傅记大碗鲜麻辣烫,小吃快餐,0,http://www.dianping.com/shop/110418567
准四星商户,7.2,7.2,7.2,沙头,1,农庄烤活鱼,小吃快餐,0,http://www.dianping.com/shop/111504341
准四星商户,7.2,7.2,7.2,沙头,1,小志螺蛳粉,小吃快餐,0,http://www.dianping.com/shop/125304454
准四星商户,7.2,7.2,7.2,沙头,1,幸运烤吧,烧烤,0,http://www.dianping.com/shop/80620664
准四星商户,7.2,7.2,7.2,沙头,1,枫叶餐吧,其他美食,0,http://www.dianping.com/shop/106384904
准四星商户,7.2,7.2,7.2,沙头,1,潮客原味汤粉王(下沙店),小吃快餐,0,http://www.dianping.com/shop/58820304
准四星商户,7.2,7.2,7.2,沙头,1,烤羊腿,烧烤,0,http://www.dianping.com/shop/65953109
准四星商户,7.2,7.2,7.2,沙头,1,煌上煌(华强北店),小吃快餐,0,http://www.dianping.com/shop/108097599
准四星商户,7.2,7.2,7.2,沙头,1,粗粮时代,小吃快餐,0,http://www.dianping.com/shop/122917973
准四星商户,7.2,7.2,7.2,沙头,1,至尊干货,食品保健,0,http://www.dianping.com/shop/75155159
准四星商户,7.2,7.2,7.2,沙头,1,菜公社(上沙农贸综合市场店),小吃快餐,0,http://www.dianping.com/shop/96450029
准四星商户,7.2,7.2,7.2,沙头,1,酒京烤宴,烧烤,0,http://www.dianping.com/shop/120010554
准四星商户,7.2,7.2,7.2,沙头,1,露滋汤包,小吃快餐,0,http://www.dianping.com/shop/113165188
准四星商户,7.2,7.2,7.2,沙头,1,非尝牛肉饺子馆,小吃快餐,0,http://www.dianping.com/shop/102033043
准四星商户,7.2,7.2,7.2,沙头,1,龙鑫惠隆江猪脚饭,小吃快餐,0,http://www.dianping.com/shop/50484338
准四星商户,7.2,7.2,7.2,沙头,2,东北饺子馆,东北菜,0,http://www.dianping.com/shop/111804864
准四星商户,7.2,7.2,7.2,沙头,2,咸骨粥饺子王(上沙店),小吃快餐,0,http://www.dianping.com/shop/90997123
准四星商户,7.2,7.2,7.2,沙头,2,小眼睛餐厅,小吃快餐,0,http://www.dianping.com/shop/57456560
准四星商户,7.2,7.2,7.2,沙头,2,暗茶便当(上沙店),小吃快餐,0,http://www.dianping.com/shop/95190688
准四星商户,7.2,7.2,7.2,沙头,2,爱上香锅烤肉便当,川菜,0,http://www.dianping.com/shop/110341755
准四星商户,7.2,7.2,7.2,沙头,2,豆腐花城,小吃快餐,0,http://www.dianping.com/shop/112630745
准四星商户,7.2,7.2,7.2,沙头,2,饭客,小吃快餐,0,http://www.dianping.com/shop/110818168
准四星商户,7.2,7.2,7.2,沙头,3,一家鱼屋,小吃快餐,0,http://www.dianping.com/shop/113917043
准四星商户,7.2,7.2,7.2,沙头,3,兰州拉面,其他美食,0,http://www.dianping.com/shop/20687139
准四星商户,7.2,7.2,7.2,沙头,3,孙记洞庭鱼庄,火锅,0,http://www.dianping.com/shop/40494365
准四星商户,7.2,7.2,7.2,沙头,3,豪享吃嘢,小吃快餐,0,http://www.dianping.com/shop/27320188
准四星商户,7.2,7.2,7.2,沙头,3,食膳佳养生汤馆,小吃快餐,0,http://www.dianping.com/shop/67427225
准四星商户,7.2,7.2,7.2,沙头,4,大厨小灶,小吃快餐,0,http://www.dianping.com/shop/24299113
准四星商户,7.2,7.2,7.2,沙头,4,小厨花甲粉,粥粉面,0,http://www.dianping.com/shop/97116030
准四星商户,7.2,7.2,7.2,沙头,4,湖南农家大碗菜,湘菜,￥37,http://www.dianping.com/shop/17347800
准四星商户,7.2,7.2,7.2,沙头,4,缇曼可苏蛋糕坊,面包甜点,0,http://www.dianping.com/shop/110394889
准四星商户,7.2,7.2,7.2,沙头,4,鑫麦香蛋糕坊(塘晏店),面包甜点,0,http://www.dianping.com/shop/93687101
准四星商户,7.2,7.2,7.2,沙头,5,名门一品(沙嘴二店),面包甜点,0,http://www.dianping.com/shop/75141622
准四星商户,7.2,7.2,7.2,沙头,6,唯唯外带寿司,日本菜,0,http://www.dianping.com/shop/67234595
准四星商户,7.2,7.2,7.2,沙头,7,大嘴烤吧,小吃快餐,0,http://www.dianping.com/shop/17291259
准四星商户,7.2,7.2,7.2,沙头,8,小火锅 咸骨粥.饺子王,火锅,0,http://www.dianping.com/shop/112056666
准四星商户,7.2,7.2,7.2,沙头,8,楼下猪扒包(下沙店),小吃快餐,0,http://www.dianping.com/shop/98410321
准四星商户,7.2,7.2,7.2,皇岗,12,尚泰烧鹅(彩田店),小吃快餐,￥32,http://www.dianping.com/shop/24650513
准四星商户,7.2,7.2,7.2,皇岗,1,4219主食沙拉(皇岗店),西餐,0,http://www.dianping.com/shop/102148430
准四星商户,7.2,7.2,7.2,皇岗,14,家家合重庆老火锅,火锅,0,http://www.dianping.com/shop/108147659
准四星商户,7.2,7.2,7.2,皇岗,19,Grace baking studio & wine tasting,面包甜点,0,http://www.dianping.com/shop/79267875
准四星商户,7.2,7.2,7.2,皇岗,1,友锅卤虾,其他美食,0,http://www.dianping.com/shop/111084792
准四星商户,7.2,7.2,7.2,皇岗,1,台湾花甲皇(皇岗店),粥粉面,0,http://www.dianping.com/shop/97238716
准四星商户,7.2,7.2,7.2,皇岗,1,姐妹秘制凉皮馆(皇岗店),小吃快餐,0,http://www.dianping.com/shop/110313618
准四星商户,7.2,7.2,7.2,皇岗,1,小八的家,日本菜,0,http://www.dianping.com/shop/101621400
准四星商户,7.2,7.2,7.2,皇岗,1,汉库麻辣香锅(皇岗店),川菜,0,http://www.dianping.com/shop/108324077
准四星商户,7.2,7.2,7.2,皇岗,1,沙县小吃(皇岗店),小吃快餐,0,http://www.dianping.com/shop/98883118
准四星商户,7.2,7.2,7.2,皇岗,1,蔬儿sure·沙拉轻食,西餐,0,http://www.dianping.com/shop/110578528
准四星商户,7.2,7.2,7.2,皇岗,1,蔬爽自选沙拉(中心店),西餐,0,http://www.dianping.com/shop/97871910
准四星商户,7.2,7.2,7.2,皇岗,2,沙县小吃,小吃快餐,0,http://www.dianping.com/shop/113847817
准四星商户,7.2,7.2,7.2,皇岗,2,田心语面包,面包甜点,0,http://www.dianping.com/shop/21801218
准四星商户,7.2,7.2,7.2,皇岗,2,老街麻辣烫●秘制花甲(皇岗店),小吃快餐,0,http://www.dianping.com/shop/113921383
准四星商户,7.2,7.2,7.2,皇岗,2,辉记鲜牛肉汤粉,粥粉面,0,http://www.dianping.com/shop/102505766
准四星商户,7.2,7.2,7.2,皇岗,2,食华客家肠粉,小吃快餐,0,http://www.dianping.com/shop/122287409
准四星商户,7.2,7.2,7.2,皇岗,49,潮州日日鲜牛肉店,火锅,￥59,http://www.dianping.com/shop/17814824
准四星商户,7.2,7.2,7.2,皇岗,4,一品麻辣香锅,川菜,0,http://www.dianping.com/shop/69790919
准四星商户,7.2,7.2,7.2,皇岗,4,粒上皇(金田广场店),小吃快餐,0,http://www.dianping.com/shop/121466287
准四星商户,7.2,7.2,7.2,皇岗,4,黑鼻子桂林米粉(上围店),粥粉面,0,http://www.dianping.com/shop/4588426
准四星商户,7.2,7.2,7.2,皇岗,5,巷子里巴蜀小吃,川菜,0,http://www.dianping.com/shop/98034476
准四星商户,7.2,7.2,7.2,皇岗,61,2047港式茶餐厅,茶餐厅,￥45,http://www.dianping.com/shop/92118962
准四星商户,7.2,7.2,7.2,皇岗,6,颐生堂凉茶店,饮品店,0,http://www.dianping.com/shop/108351474
准四星商户,7.2,7.2,7.2,皇岗,7,万州面馆(皇岗店),小吃快餐,0,http://www.dianping.com/shop/18687814
准四星商户,7.2,7.2,7.2,皇岗,8,良品铺子(深圳金田路店),小吃快餐,0,http://www.dianping.com/shop/92123713
准四星商户,7.2,7.2,7.2,石厦,14,鼎羽轩茶艺馆,其他美食,￥42,http://www.dianping.com/shop/20687532
准四星商户,7.2,7.2,7.2,石厦,2,潮汕澄海狮头鹅店,小吃快餐,0,http://www.dianping.com/shop/97630140
准四星商户,7.2,7.2,7.2,石厦,2,煌上煌(益田专卖店),小吃快餐,0,http://www.dianping.com/shop/124749607
准四星商户,7.2,7.2,7.2,石厦,58,大卡司(石厦店),饮品店,￥12,http://www.dianping.com/shop/15912497
准四星商户,7.2,7.2,7.2,福田保税区,1,六一茶坊,饮品店,0,http://www.dianping.com/shop/110650729
准四星商户,7.2,7.2,7.2,福田保税区,2,SaladPassion,小吃快餐,0,http://www.dianping.com/shop/98504614
准四星商户,7.2,7.2,7.2,福田保税区,3,心空梦,面包甜点,0,http://www.dianping.com/shop/98358854
准四星商户,7.2,7.2,7.2,福田保税区,8,果典·韩卷,饮品店,￥14,http://www.dianping.com/shop/27009188
准四星商户,7.2,7.2,7.2,竹子林,15,御蝶轩(越海家园店),面包甜点,0,http://www.dianping.com/shop/18164591
准四星商户,7.2,7.2,7.2,竹子林,1,山东鲜面店,粥粉面,0,http://www.dianping.com/shop/114719575
准四星商户,7.2,7.2,7.2,竹子林,3,青沫茶颜(竹子林店),饮品店,0,http://www.dianping.com/shop/114830122
准四星商户,7.2,7.2,7.2,荔枝公园片区,1,小森林のSALAD沙拉外送店,小吃快餐,0,http://www.dianping.com/shop/114498263
准四星商户,7.2,7.2,7.2,荔枝公园片区,1,栗粒香,小吃快餐,0,http://www.dianping.com/shop/123072289
准四星商户,7.2,7.2,7.2,荔枝公园片区,1,湘味浓大碗菜(红宝路店),小吃快餐,0,http://www.dianping.com/shop/95992288
准四星商户,7.2,7.2,7.2,荔枝公园片区,1,胖子卤粉,粥粉面,0,http://www.dianping.com/shop/111540254
准四星商户,7.2,7.2,7.2,荔枝公园片区,1,雅乐轩蛋糕,面包甜点,0,http://www.dianping.com/shop/102464274
准四星商户,7.2,7.2,7.2,荔枝公园片区,1,鹏记绿豆饼,面包甜点,0,http://www.dianping.com/shop/100311180
准四星商户,7.2,7.2,7.2,荔枝公园片区,2,唐记麻辣烫,小吃快餐,0,http://www.dianping.com/shop/96311831
准四星商户,7.2,7.2,7.2,荔枝公园片区,2,金筷子煮厨,粤菜,0,http://www.dianping.com/shop/98070214
准四星商户,7.2,7.2,7.2,荔枝公园片区,383,贡茶(南园店),饮品店,￥16,http://www.dianping.com/shop/59040466
准四星商户,7.2,7.2,7.2,荔枝公园片区,3,嘉美轩大林苑世家,饮品店,0,http://www.dianping.com/shop/7177015
准四星商户,7.2,7.2,7.2,荔枝公园片区,3,川味源,川菜,0,http://www.dianping.com/shop/19224620
准四星商户,7.2,7.2,7.2,荔枝公园片区,4,半亩茶田(巴登街南京同仁堂店),饮品店,0,http://www.dianping.com/shop/110367782
准四星商户,7.2,7.2,7.2,荔枝公园片区,5,宫悦贡茶,饮品店,￥16,http://www.dianping.com/shop/69635600
准四星商户,7.2,7.2,7.2,荔枝公园片区,66,自然派(中信店),小吃快餐,￥46,http://www.dianping.com/shop/2386429
准四星商户,7.2,7.2,7.2,荔枝公园片区,6,湘村人家(中信店),湘菜,￥25,http://www.dianping.com/shop/48163257
准四星商户,7.2,7.2,7.2,车公庙,121,嘉旺(海松店),小吃快餐,￥24,http://www.dianping.com/shop/5359174
准四星商户,7.2,7.2,7.2,车公庙,1,九分茶到(十亩地店),饮品店,0,http://www.dianping.com/shop/102396327
准四星商户,7.2,7.2,7.2,车公庙,1,文小伍鸡汤米线,小吃快餐,0,http://www.dianping.com/shop/120056278
准四星商户,7.2,7.2,7.2,车公庙,1,橘屋日本料理寿司,日本菜,0,http://www.dianping.com/shop/110645818
准四星商户,7.2,7.2,7.2,车公庙,1,老北京酱猪手,小吃快餐,0,http://www.dianping.com/shop/112609540
准四星商户,7.2,7.2,7.2,车公庙,29,One Drink 壹杯,饮品店,￥17,http://www.dianping.com/shop/58390158
准四星商户,7.2,7.2,7.2,车公庙,2,NOME·野目日本料理,日本菜,0,http://www.dianping.com/shop/123373405
准四星商户,7.2,7.2,7.2,车公庙,2,小厨房,小吃快餐,0,http://www.dianping.com/shop/23044801
准四星商户,7.2,7.2,7.2,车公庙,2,菓子物语,面包甜点,0,http://www.dianping.com/shop/17986101
准四星商户,7.2,7.2,7.2,车公庙,3,竹源竹筒饭,小吃快餐,0,http://www.dianping.com/shop/96364957
准四星商户,7.2,7.2,7.2,车公庙,414,新旺角柴火鸡(车公庙店),火锅,￥70,http://www.dianping.com/shop/67555186
准四星商户,7.2,7.2,7.2,车公庙,7,浏四宝粉面,小吃快餐,0,http://www.dianping.com/shop/90315290
准四星商户,7.2,7.2,7.2,车公庙,8,客都三及第,小吃快餐,0,http://www.dianping.com/shop/122485248
准四星商户,7.2,7.2,7.2,香蜜湖,19,逸塔·果汁冰(车公庙店),饮品店,￥31,http://www.dianping.com/shop/69947032
准四星商户,7.2,7.2,7.2,香蜜湖,1,深圳学苑宾馆-中餐宴会,其他美食,0,http://www.dianping.com/shop/106153394
准四星商户,7.2,7.2,7.2,香蜜湖,2,Bakerz180烘焙达人·生日蛋糕(天安数码城店),面包甜点,0,http://www.dianping.com/shop/110709627
准四星商户,7.2,7.2,7.2,香蜜湖,2,HERLEQUIN Bis,日本菜,0,http://www.dianping.com/shop/66626137
准四星商户,7.2,7.2,7.2,香蜜湖,2,Milano Italian Restaurant,西餐,0,http://www.dianping.com/shop/77134860
准四星商户,7.2,7.2,7.2,香蜜湖,2,大鹏游艇会新大陆餐厅,粤菜,0,http://www.dianping.com/shop/121518763
准四星商户,7.2,7.2,7.2,香蜜湖,2,楚乡厨艺美食广场,小吃快餐,0,http://www.dianping.com/shop/66111220
准四星商户,7.2,7.2,7.2,香蜜湖,2,韩板烧肉·年糕火锅专门店,韩国料理,0,http://www.dianping.com/shop/93998767
准四星商户,7.2,7.2,7.2,香蜜湖,4,tinytime,自助餐,0,http://www.dianping.com/shop/22132421
准四星商户,7.2,7.2,7.2,香蜜湖,4,隔壁刘奶奶,饮品店,0,http://www.dianping.com/shop/124115843
准四星商户,7.2,7.2,7.2,香蜜湖,5,PACIFIC  COFFEE COMPANY(东海缤纷天地店),饮品店,0,http://www.dianping.com/shop/96053856
准四星商户,7.2,7.2,7.2,香蜜湖,5,牛八刀香(车公庙店),小吃快餐,0,http://www.dianping.com/shop/92893462
准四星商户,7.2,7.2,7.2,香蜜湖,8,煌上煌酱鸭(鑫竹苑店),小吃快餐,￥22,http://www.dianping.com/shop/13724893
准四星商户,7.2,7.2,7.2,香蜜湖,8,自家人,粤菜,0,http://www.dianping.com/shop/6163387
准四星商户,7.2,7.2,7.3,八卦岭/园岭,14,客家三及第(福田区第七分店),粤菜,0,http://www.dianping.com/shop/111966217
准四星商户,7.2,7.2,7.3,八卦岭/园岭,42,鲜厨定制,江河湖海鲜,￥206,http://www.dianping.com/shop/76888535
准四星商户,7.2,7.2,7.3,华强北,193,趣食壹品零食专卖(乐淘里店),小吃快餐,￥64,http://www.dianping.com/shop/9066568
准四星商户,7.2,7.2,7.3,市中心区,16,Our cafe,饮品店,0,http://www.dianping.com/shop/66612662
准四星商户,7.2,7.2,7.3,市中心区,2957,许留山(怡景中心城店),面包甜点,￥33,http://www.dianping.com/shop/3710497
准四星商户,7.2,7.2,7.3,市中心区,9,三江源面霸,粥粉面,￥35,http://www.dianping.com/shop/27283628
准四星商户,7.2,7.2,7.3,沙头,10,真家乐餐厅,小吃快餐,￥16,http://www.dianping.com/shop/48304639
准四星商户,7.2,7.2,7.3,沙头,439,真功夫(上沙广场店),小吃快餐,￥29,http://www.dianping.com/shop/4590819
准四星商户,7.2,7.2,7.3,皇岗,155,椰园印象椰子鸡(皇城店),火锅,￥102,http://www.dianping.com/shop/23103883
准四星商户,7.2,7.2,7.3,皇岗,21,一厨(皇岗村店),粥粉面,￥25,http://www.dianping.com/shop/57504964
准四星商户,7.2,7.2,7.3,皇岗,246,疯狂小龙虾(水围店),小龙虾,￥101,http://www.dianping.com/shop/59260102
准四星商户,7.2,7.2,7.3,皇岗,97,BreadTalk面包新语(东方雅苑店),面包甜点,￥31,http://www.dianping.com/shop/3508513
准四星商户,7.2,7.2,7.3,福田保税区,59,72街(佳德福店),小吃快餐,￥25,http://www.dianping.com/shop/76054209
准四星商户,7.2,7.2,7.3,荔枝公园片区,18,古老东方(埔尾店),小吃快餐,0,http://www.dianping.com/shop/110671045
准四星商户,7.2,7.2,7.3,荔枝公园片区,94,焰鱼炭火烤鱼(南园路店),川菜,￥80,http://www.dianping.com/shop/65683689
准四星商户,7.2,7.2,7.3,车公庙,104,真烤串,烧烤,￥44,http://www.dianping.com/shop/91959860
